,name,address,gmap_id,description,latitude,longitude,category,avg_rating,num_of_reviews,price,hours,MISC,state,relative_results,url,category_hotel
156421,Low Rider Lodge,"Low Rider Lodge, 91 Pine St, Broken Bow, OK 74728",0x8635472a1afafa9b:0x4a1e3fafffae3df3,,34.195450799999996,-94.7888234,"['Mountain cabin', 'Hotel']",4.8,15,,,,,"['0x863540b8d0d728d5:0x81cc1a740f3eba9a', '0x863540b05538d1ed:0xa1338e2b03f4bddf', '0x86354088228a11b9:0xe9881c7c558686f8']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x8635472a1afafa9b:0x4a1e3fafffae3df3?authuser=-1&hl=en&gl=us,Hotel
157070,Rodeway Inn Downtown Convention Center,"Rodeway Inn Downtown Convention Center, 505 Pine St, Abilene, TX 79601",0x86568e229d3966e9:0x4b80e091d96928d6,,32.453825699999996,-99.7321944,"['Motel', 'Banquet hall', 'Hotel']",2.0,6,,,,,"['0x865691b4e9aa08cb:0xf59138612420fa50', '0x86568e679e36ccc3:0xe48dc6745a8bf34d', '0x86568e60b08e9fe5:0xc7094af34a596e3a']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x86568e229d3966e9:0x4b80e091d96928d6?authuser=-1&hl=en&gl=us,Hotel
157454,Motel 6 Westampton Nj,"Motel 6 Westampton Nj, 10 Western Dr, Mt Holly, NJ 08060",0x89c148d2ffa97e55:0x295b1ad852094b07,"Budget option offering modest rooms with flat-screen TVs & minifridges, plus free morning coffee.",40.0318329,-74.818541,"['Motel', 'Hotel']",2.4,48,,,,,"['0x89c148d2fe5196b5:0xf86b2264c3495c9c', '0x89c148d1f511f243:0xe13ead72eff99878', '0x89c148d31e6fe3c7:0x5ed5f0b25654a1e3', '0x89c1485d2322b553:0x39f08ef6409f1811', '0x89c15aab295f4537:0xa2014a9ca96184b']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c148d2ffa97e55:0x295b1ad852094b07?authuser=-1&hl=en&gl=us,Hotel
157813,Camp Pendleton Billeting,"Camp Pendleton Billeting, Oceanside, CA 92058",0x80dc6fbae21461e5:0x56e4a34c13f151f4,,33.2144365,-117.3949835,['Hotel'],4.5,4,,,,,"['0x80dc7aff7c5e17af:0x3ef2209b2b9650fc', '0x80dc7b01fb8045ab:0x1c1fedea2b9c7b9f', '0x80dc6f1ca94dcc87:0x3bfd2346e5ab4f93', '0x80dc7185d1c26d67:0x82f3278327502970', '0x80dc6e350cfb84b3:0x25b9249f9fd4a20']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x80dc6fbae21461e5:0x56e4a34c13f151f4?authuser=-1&hl=en&gl=us,Hotel
158540,Bull Hollow Lodge,"Bull Hollow Lodge, 989 Spring Run Rd, Weedville, PA 15868",0x89cc538cbde0e42d:0x5cea771640cf29bf,,41.32425,-78.491325,"['Camp', 'Hotel', 'Lodge']",4.8,6,,,,,"['0x89cc52c03e29c1fb:0x6f41e89daafd07d', '0x89cc5218ab5e61ab:0x6854023f1edf9523', '0x89cc4cfd2d5483cd:0x4cb6fad1051ea12e', '0x89cc4b58d23726d3:0x891d4a638f15163b', '0x89cc4ca0b336b5a9:0xe89ed4a24bf7382c']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x89cc538cbde0e42d:0x5cea771640cf29bf?authuser=-1&hl=en&gl=us,Hotel
159282,Park Lane Ocean Resort,"Park Lane Ocean Resort, Ala Moana Blvd, Honolulu, HI 96814",0x7c006da04f765d49:0x3a0e8902e39d888f,,21.2910063,-157.8470549,['Hotel'],4.2,6,,,,,,https://www.google.com/maps/place//data=!4m2!3m1!1s0x7c006da04f765d49:0x3a0e8902e39d888f?authuser=-1&hl=en&gl=us,Hotel
159725,Grand Pacific Hotel,"Grand Pacific Hotel, 1331 Stockton St, San Francisco, CA 94133",0x808580f3c0b5954d:0x4b9089fbe1018743,,37.7980138,-122.4088463,['Hotel'],5.0,1,,,,,,https://www.google.com/maps/place//data=!4m2!3m1!1s0x808580f3c0b5954d:0x4b9089fbe1018743?authuser=-1&hl=en&gl=us,Hotel
159899,Big Sky Ski Resort,"Big Sky Ski Resort, 1 Lone Mountain Trail, Big Sky, MT 59716",0x53500e36cbfddaff:0xa82d7d141f33ad3b,,45.276297299999996,-111.3338457,['Hotel'],3.8,5,,,,,,https://www.google.com/maps/place//data=!4m2!3m1!1s0x53500e36cbfddaff:0xa82d7d141f33ad3b?authuser=-1&hl=en&gl=us,Hotel
159990,The Retreat House at The Shrine of the Most Blessed Sacrament,"The Retreat House at The Shrine of the Most Blessed Sacrament, 3220 Co Rd 548, Hanceville, AL 35077",0x8889b9035787dfd5:0x20dba75e7d1252b0,,34.0591041,-86.6920055,['Hotel'],5.0,27,,,,,"['0x8889b85c7d79868f:0x9c8fecc6b728482', '0x8889b8585385abd3:0xe965989bc1eb9e77', '0x8889b8585930bdfd:0x2f5c4522a3aea08e', '0x8889cbe5ac8b4907:0x8f824f6134645774', '0x8889c9673c80bd49:0x5d4b2662e6e7c5d8']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x8889b9035787dfd5:0x20dba75e7d1252b0?authuser=-1&hl=en&gl=us,Hotel
160379,Ramada Syracuse,"Ramada Syracuse, 1305 Buckley Rd, Syracuse, NY 13212",0x89d9f204bf81d3d5:0x9f909457b566ff2f,"Laid-back hotel with an indoor pool, an airport shuttle & casual dining, plus free WiFi & breakfast.",43.0948646,-76.17214659999999,"['Hotel', 'Lodge']",4.0,18,,,,,"['0x89d9f21b0257d53d:0xb0c6fc48c7af6978', '0x89d992aa9fb00001:0x4d09993429b9982e', '0x89d9ecef7bf5c023:0x27264a774087f5f3']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x89d9f204bf81d3d5:0x9f909457b566ff2f?authuser=-1&hl=en&gl=us,Hotel
160489,Luxurious Apts in Brickell,"Luxurious Apts in Brickell, 1451 S Miami Ave, Miami, FL 33130",0x88d9b68731cfdd8f:0xe4dcbb0342098ef,,25.7592437,-80.1935709,['Hotel'],5.0,5,,,,,,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88d9b68731cfdd8f:0xe4dcbb0342098ef?authuser=-1&hl=en&gl=us,Hotel
160589,Econo lodge,"Econo lodge, 699-601 Railway St, Daytona Beach, FL 32114",0x88e6dbcd46815555:0xef3bf7af3088d1fa,,29.222270899999998,-81.0321833,['Hotel'],2.8,3,,,,,"['0x88e6d9949042695f:0xbc7a312652ca88e2', '0x88e6da168c1afde1:0x63fa2ba54c49f6bd', '0x88e6da5a53e1489f:0xaeffcc3b4ee6fc7c', '0x88e6dbb144772c25:0x3a7f82f8c083f61b', '0x88e6d994e748cd2d:0x415c1ebe226c5079']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x88e6dbcd46815555:0xef3bf7af3088d1fa?authuser=-1&hl=en&gl=us,Hotel
160644,Panoramic View,"Panoramic View, 1625 Kissing Way, Sevierville, TN 37862",0x885bfea0b171c933:0x23f44ca4752d51b9,,35.810527,-83.507891,['Hotel'],5.0,5,,,,,"['0x885bfd7945700e75:0xcb80683625dce481', '0x885bfe34ca2eed4f:0x54ba9f2b3044b2d1', '0x885bfe9e1733fffd:0xeccf7288e96c6725', '0x885bff9d6185cd03:0x3a749657b6419aa3', '0x885bff059d2c8a9d:0x740a706781472cbc']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x885bfea0b171c933:0x23f44ca4752d51b9?authuser=-1&hl=en&gl=us,Hotel
160963,Alon Las Vegas,"Alon Las Vegas, 10150 Covington Cross Dr, Las Vegas, NV 89144",0x80c8bfd96e5bbe3f:0x14f7f720efdce2a3,,36.1885611,-115.3154579,"['Resort hotel', 'Hotel']",4.9,8,,,,,"['0x80c8c476d58ffffd:0xc7288ed1e6138111', '0x80c8c3a0350b391f:0xd75e1e4834727a44', '0x80c8c5c203b9e1a5:0xdd9f858ce1d9c718']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c8bfd96e5bbe3f:0x14f7f720efdce2a3?authuser=-1&hl=en&gl=us,Hotel
160968,Trendwest Resorts,"Trendwest Resorts, 101 Convention Center Dr, Las Vegas, NV 89109",0x80c8c46c140e9963:0xc9a6b6645fbb7d8b,,36.131909199999996,-115.16024589999999,['Hotel'],4.0,1,,,,,"['0x80c8c550d312114d:0xf6b762d4dbc8b7b8', '0x80c8c43eb87d90cb:0x12f1055310a27a0']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c8c46c140e9963:0xc9a6b6645fbb7d8b?authuser=-1&hl=en&gl=us,Hotel
161003,Park Place 304C by Pinnacle Lodging,"Park Place 304C by Pinnacle Lodging, 325 4 O'Clock Rd, Breckenridge, CO 80424",0x876af701e03b8af1:0x4e180848ebedc3,,39.479874599999995,-106.048546,"['Hotel', 'Lodge', 'Vacation home rental agency']",3.0,1,,,,,,https://www.google.com/maps/place//data=!4m2!3m1!1s0x876af701e03b8af1:0x4e180848ebedc3?authuser=-1&hl=en&gl=us,Hotel
161004,Park Place 101C by Pinnacle Lodging,"Park Place 101C by Pinnacle Lodging, 325 4 O'Clock Rd, Breckenridge, CO 80424",0x876af7eb2bbd9939:0x8b1c206f1e2d2c50,,39.4797857,-106.0488689,"['Hotel', 'Lodge', 'Vacation home rental agency']",3.0,5,,,,,,https://www.google.com/maps/place//data=!4m2!3m1!1s0x876af7eb2bbd9939:0x8b1c206f1e2d2c50?authuser=-1&hl=en&gl=us,Hotel
161392,Dolomite Villas,"Dolomite Villas, 301-399 Snark St, Aspen, CO 81611",0x87403963a6aada9f:0xd706def5defa445d,,39.186004499999996,-106.82189079999999,['Hotel'],5.0,2,,,,,,https://www.google.com/maps/place//data=!4m2!3m1!1s0x87403963a6aada9f:0xd706def5defa445d?authuser=-1&hl=en&gl=us,Hotel
161683,Super 8 Wahpeton,"Super 8 Wahpeton, 995 21st Ave N, Wahpeton, ND 58075",0x52c949abc985c4ab:0xfa418d8cc2de2875,"Simple budget hotel with a heated indoor pool & spa, plus free continental breakfast & WiFi.",46.288982499999996,-96.61466709999999,['Hotel'],1.6,8,,,,,"['0x52c9485428b4b2b5:0x6272627902ab18ee', '0x52c948df634ac8d7:0x9be57338c62c1acc', '0x52c9493c5bfe1b33:0xfac5868ec44ad79', '0x52c948c8fedde5d5:0x6bd479c29c45a897', '0x52c94924c6ea811d:0x2211f71e13bf4522']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x52c949abc985c4ab:0xfa418d8cc2de2875?authuser=-1&hl=en&gl=us,Hotel
161789,Econo Lodge Inn & Suites,"Econo Lodge Inn & Suites, 510 W Huron Rd, Au Gres, MI 48703",0x8826d2dc3d5bdfab:0x743992164001e3c9,,44.048987499999996,-83.7044873,"['Hotel', 'Motel']",2.6,16,,,,,"['0x40572786081d7855:0xf93299fb37d56290', '0x88212de86e838357:0x2c4e22bdee1861a8', '0x8826d2c927082fad:0x5d1223c3f9dd7cdf', '0x882115be952a7b2d:0x9311a4d618f499b2']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x8826d2dc3d5bdfab:0x743992164001e3c9?authuser=-1&hl=en&gl=us,Hotel
162077,Hampton Inn & Suites Sioux City-South,"Hampton Inn & Suites Sioux City-South, 4723 Southern Hills Dr, Sioux City, IA 51106",0x878dfebdebc05dcd:0xa2f3a53633354e3c,,42.4419086,-96.3453329,['Hotel'],4.0,1,,,,,"['0x878dfea37f43d077:0x1fdd5fe0533b058f', '0x878dfe9428540ed1:0xdaa93a8199495c94', '0x878dfd5bcba7610f:0x33687adfb462e225']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x878dfebdebc05dcd:0xa2f3a53633354e3c?authuser=-1&hl=en&gl=us,Hotel
162115,Quality Inn Lookout Mountain,"Quality Inn Lookout Mountain, 3109 Parker Ln, Chattanooga, TN 37419",0x88605bf0675de9d3:0x60c54c99d5b428f6,"Straightforward hotel offering free continental breakfast & WiFi, plus a seasonal outdoor pool.",35.0261825,-85.36237419999999,"['Hotel', 'Lodge']",2.6,28,,,,,"['0x88605bc016ea9137:0x803349ad638f90f9', '0x88605bfa8e9bc811:0xbca72c1975f25756']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x88605bf0675de9d3:0x60c54c99d5b428f6?authuser=-1&hl=en&gl=us,Hotel
162116,Quality Inn,"Quality Inn, 2035 S Eastern Blvd, Fayetteville, NC 28306",0x89ab13056033988b:0xfa145215217c9e70,,35.0211379,-78.8936283,['Hotel'],2.0,1,,,,,"['0x89ab13056033988b:0x96f17bbf0461a06d', '0x89ab130834f63fbf:0x278be237d940acd1', '0x89ab13a78e2492d9:0xcf040938078f0ee7', '0x89ab1309d48933c9:0x82f7b4f0a0e89693', '0x89ab13083bbe2cfd:0xbe2b1c6857d68600']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x89ab13056033988b:0xfa145215217c9e70?authuser=-1&hl=en&gl=us,Hotel
162119,Comfort Inn,"Comfort Inn, 400 MS-30, New Albany, MS 38652",0x8880a0a2e885c8e9:0xd5ebe0a06be59693,"Simple straightforward in a basic hotel with an outdoor pool, plus a free hot breakfast & WiFi.",34.49494,-89.03575529999999,['Hotel'],2.5,4,,,,,"['0x8880a0a39fe9eeaf:0x2c3b8b028fc17087', '0x8880a0a5ab0d2135:0x5d9941bb0bce060e', '0x8880a0a2c043835f:0xcbc836c685fb16f7', '0x8880a0a30a392f5f:0x369bf223d029f8f', '0x887e1e1f4b936727:0xbf10b1f12eaf243a']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x8880a0a2e885c8e9:0xd5ebe0a06be59693?authuser=-1&hl=en&gl=us,Hotel
162120,Ramada,"Ramada, 6 Herring Rd, Newnan, GA 30265",0x88f4c614f8a74b8d:0x7db45606ac0ab9d0,,33.3990569,-84.7555598,['Hotel'],1.0,1,,,,,"['0x88f4c6161524506b:0x731b8d710eab14ca', '0x88f4c802090b37f3:0xff8776ec27c8fff9', '0x88f492067357c1c1:0xd33f6ecb3b97fa7', '0x88f4c6167bbbde53:0x82e8aa04629699c2']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x88f4c614f8a74b8d:0x7db45606ac0ab9d0?authuser=-1&hl=en&gl=us,Hotel
162623,Lasting Impressions Cabin Eden Crest,"Lasting Impressions Cabin Eden Crest, 2206 Towering Hemlock Dr, Sevierville, TN 37876",0x885bfc63af129625:0xf5638891705439f7,,35.8109916,-83.46760069999999,['Hotel'],4.1,4,,,,,,https://www.google.com/maps/place//data=!4m2!3m1!1s0x885bfc63af129625:0xf5638891705439f7?authuser=-1&hl=en&gl=us,Hotel
163288,Short Stay Lodgings,"Short Stay Lodgings, 910 Franklin St SE, Olympia, WA 98501",0x5491751d78d29169:0x3313e9949eaf68a4,"Cozy hotel offering relaxed quarters with free WiFi & kitchens, plus a deck with a BBQ grill.",47.0405012,-122.89827779999999,"['Lodging', 'Hotel']",4.8,8,,,{'Accessibility': ['Wheelchair accessible entrance']},,,https://www.google.com/maps/place//data=!4m2!3m1!1s0x5491751d78d29169:0x3313e9949eaf68a4?authuser=-1&hl=en&gl=us,Hotel
164558,Sand Quest Beach Home,"Sand Quest Beach Home, 2680 S Bear Lake Blvd, Garden City, UT 84028",0x87541200ecf5f10d:0x6bbaa81997035578,,41.898378199999996,-111.36755799999999,"['Vacation home rental agency', 'Cabin rental agency', 'Hotel', 'Lodging', 'Mountain cabin']",4.7,3,,,,,"['0x875413c88459d295:0xc3481fabae394637', '0x87541239b62da55f:0x1340d0387561250a', '0x875413cda6e4b551:0x65f41074ee0fb893', '0x875413c5135b86b1:0xafc83d904b991b39', '0x875412390a1de193:0x5caf34e7deb47cdf']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x87541200ecf5f10d:0x6bbaa81997035578?authuser=-1&hl=en&gl=us,Hotel
164590,Hays Ambassador Hotel & Conference Center,"Hays Ambassador Hotel & Conference Center, 3603 Vine St, Hays, KS 67601",0x87a17908a80b7481:0x57c9b757a854bc5d,"Straightforward option offering free WiFi & breakfast, plus an indoor pool with a waterslide.",38.8962528,-99.3191045,"['Hotel', 'Extended stay hotel']",1.9,46,,,,,"['0x87a17908cc380047:0x2029975ec46acf79', '0x87a17906e7ec50c1:0xd1bb9ef2da238927', '0x87a1790601273ab5:0xa7ea5cd9df2c1bac']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x87a17908a80b7481:0x57c9b757a854bc5d?authuser=-1&hl=en&gl=us,Hotel
164918,Camel Stop RV Park,"Camel Stop RV Park, Quartzsite, AZ 85346",0x80d1590d27fcddb5:0xd823e9662ef17cb6,,33.665752,-114.2145166,['Hotel'],4.3,4,,,,,"['0x80d15972440c1ea7:0x6ed2d02190f5c913', '0x80d1597adfb54c89:0xd384137b7b55e385', '0x80d159f584653827:0x5f91ff164c565cd7', '0x80d15983ceaebe05:0x767577fa05a94f7']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x80d1590d27fcddb5:0xd823e9662ef17cb6?authuser=-1&hl=en&gl=us,Hotel
165013,Star Hotel,"Star Hotel, 22 S Main St, Lodi, CA 95240",0x809aa01973d8b303:0x274a9fb79d71bab4,,38.1332411,-121.27058319999999,['Hotel'],2.8,26,,,,,"['0x809aa17b4bf312bd:0xc89a4f87f5df6aad', '0x809aa0196d4261db:0x4e9dff3e59a32a66', '0x809a9f8a9712daa7:0xefc08e91a028c6df', '0x809aa019ea754ae1:0xfc9ebe04fa19d59e', '0x809aa01805078fcd:0x3614e05cc833a5cd']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x809aa01973d8b303:0x274a9fb79d71bab4?authuser=-1&hl=en&gl=us,Hotel
165378,Take It Easy Cabin,"Take It Easy Cabin, Village Dr, Zoe, KY 41397",0x88437cf52c136885:0xe312919f1ebb229,,37.6793052,-83.6561227,['Hotel'],4.0,7,,,,,"['0x88437fcbe4c47dd7:0xec9c517543c37767', '0x8843780ee189657f:0xab8ce7380a1f866f', '0x88437d4419dd84f7:0x2e0e8404207b7ebf', '0x884378c6927fe23f:0x88465a8466ca0805', '0x884378c68da281b9:0x44537e6f713a6986']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x88437cf52c136885:0xe312919f1ebb229?authuser=-1&hl=en&gl=us,Hotel
165544,Seven Springs Mountain House,"Seven Springs Mountain House, 1008 Blue Rock Rd, Somerset, PA 15501",0x89cad69c6993eff7:0xb42089cf9224024c,,40.083794999999995,-79.28823,"['Cottage', 'Hostel', 'Hotel', 'Vacation home rental agency']",4.9,7,,,,,"['0x89cad74ba2b5f661:0x981ee8ee4beb88b8', '0x89cada77b7a204b7:0x89474d385aa072fe', '0x89cad3c24bd23633:0x34d9bdb4ec869c45', '0x89cad179b520b015:0xfaf1747a0581c224', '0x89cad1635d1d9869:0x261a5c1206a4c848']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x89cad69c6993eff7:0xb42089cf9224024c?authuser=-1&hl=en&gl=us,Hotel
166376,Gallifrey Stables,"Gallifrey Stables, 1820 M Rd, Fruita, CO 81521",0x8746f901a4189dd5:0x5bddfd1e4ffb0734,,39.194140999999995,-108.716296,"['Horse boarding stable', 'Hotel']",5.0,3,,,,,,https://www.google.com/maps/place//data=!4m2!3m1!1s0x8746f901a4189dd5:0x5bddfd1e4ffb0734?authuser=-1&hl=en&gl=us,Hotel
166491,Holiday Inn Express Ludington,"Holiday Inn Express Ludington, 5323 US-10, Ludington, MI 49431",0x881c1a05c55bfbf7:0xa93a510f8bd050df,"Modern hotel with a playground, indoor pool & hot tub offering free breakfast, WiFi & parking.",43.955005799999995,-86.4125167,['Hotel'],4.5,18,,,,,"['0x881c1a05944a1341:0x9fa427a77749a4ff', '0x881c1a1a4668e927:0x5294f302838265e1', '0x881c1a08e283609d:0x298ba36d9fa17398']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x881c1a05c55bfbf7:0xa93a510f8bd050df?authuser=-1&hl=en&gl=us,Hotel
166534,Harlem 144 Guest House,"Harlem 144 Guest House, 144 W 120th St, New York, NY 10027",0x89c2f612248002bd:0x110c9492e7d1b9b7,,40.8051247,-73.9495755,['Hotel'],3.3,4,,,,,,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c2f612248002bd:0x110c9492e7d1b9b7?authuser=-1&hl=en&gl=us,Hotel
167351,The View Master,"The View Master, 5096 US-101, Waldport, OR 97394",0x54c1eba0b2b416cf:0x9b2315da64178569,,44.389894299999995,-124.08786839999999,"['Hotel', 'Holiday apartment', 'Vacation home rental agency']",4.2,8,,,,,,https://www.google.com/maps/place//data=!4m2!3m1!1s0x54c1eba0b2b416cf:0x9b2315da64178569?authuser=-1&hl=en&gl=us,Hotel
167384,Casino,"Casino, Park and Casino Entrance, Hialeah, FL 33010",0x88d9bb0a908b63ff:0x8444acbbdefd034d,,25.8464013,-80.2796326,['Hotel'],3.5,2,,,,,,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88d9bb0a908b63ff:0x8444acbbdefd034d?authuser=-1&hl=en&gl=us,Hotel
167447,St. Rita Hotel,"St. Rita Hotel, 127 Engleside Ave, Beach Haven, NJ 08008",0x89c10019d29fe0fb:0xcec1500f0b678784,,39.562343,-74.238378,['Hotel'],3.0,2,,,,,,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c10019d29fe0fb:0xcec1500f0b678784?authuser=-1&hl=en&gl=us,Hotel
167789,KyLakeLogHome,"KyLakeLogHome, 624 Jonathan Point, Benton, KY 42025",0x887a585c66212a89:0xc003fa2585aec345,,36.803920999999995,-88.19153299999999,"['Hotel', 'Vacation home rental agency']",4.9,7,,,,,"['0x887a5e88079bc309:0x6f766394f3b3ea3c', '0x887a5e375d700cbb:0x49a920f1d5d28c73', '0x887a58cb2d4b69fb:0xd15e3e3abd449569', '0x887a615b26ecf725:0x399326ba64ef97c9', '0x887af95524bfdfc3:0x302e8420753091d7']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x887a585c66212a89:0xc003fa2585aec345?authuser=-1&hl=en&gl=us,Hotel
168311,Kiara's Rooms,"Kiara's Rooms, 9 E 126th St, New York, NY 10035",0x89c2f720760a3b95:0xcc98298b78d187f9,,40.807007399999996,-73.9411064,['Hotel'],4.0,2,,,,,"['0x89c2f673c922380b:0x2523a23155826d0d', '0x89c2f6715cdd33a9:0x3df8d833d07d7e2', '0x89c2f5e1fcffeaa3:0xc0309350cbabf695', '0x89c2f60dac1d0f67:0xa92333213dfea1bc', '0x89c2f611f5713c49:0xb5b046ac8c1f3ac7']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c2f720760a3b95:0xcc98298b78d187f9?authuser=-1&hl=en&gl=us,Hotel
169335,Cabin 163 Christmas Mountain Village,"Cabin 163 Christmas Mountain Village, 5858 Christmas Mountain Rd, Wisconsin Dells, WI 53965",0x88075acee2846615:0x64cf177338a4d2c7,,43.6117679,-89.8574999,['Hotel'],3.9,38,,,,,"['0x88075ac529372be5:0x9a7761c27fa8e970', '0x88075ba008ebe207:0x6808e0730f83966a', '0x880746616cc99b9f:0x4fe01a6c8498e7b9', '0x88075ac52f2a8107:0xa6612a80c87dfcd', '0x88075aceaf699989:0x5c2cb538c9a5ed2a']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x88075acee2846615:0x64cf177338a4d2c7?authuser=-1&hl=en&gl=us,Hotel
169361,Clearwater Resort and Motel,"Clearwater Resort and Motel, 6150 US-223, Addison, MI 49220",0x883d1ddd0a2cf72b:0x756bac1646f41ba7,"Set by a lake, this lodging offers a range of rooms, watercraft rentals & picnic areas.",42.005660999999996,-84.28667569999999,"['Resort hotel', 'Hotel', 'Motel']",4.4,13,,,,,"['0x883d1d2d18a5aa93:0x1d16cdfaad838e0c', '0x883d1917e95a5999:0x8b9a5b084234fb5b', '0x883ce0c527cef461:0x563be4083de0b37a', '0x883ce0c531c0bde5:0x4b14a652fdec60ef', '0x883ce7dcc89db531:0x4c456089c32f1f6a']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x883d1ddd0a2cf72b:0x756bac1646f41ba7?authuser=-1&hl=en&gl=us,Hotel
169506,Edgewater Resort,"Edgewater Resort, 2551 VT-30, Bomoseen, VT 05732",0x89e01bceef1cea81:0x9fa7c637e6633699,,43.644652799999996,-73.19794399999999,"['Resort hotel', 'Hotel', 'Motel', 'Restaurant']",3.7,8,,,,,"['0x89e01bceec149639:0x931e5cf77498bb22', '0x89e01b78244aa947:0xaa8b274a99f4304b', '0x89e010186193207f:0xe6bb0e6f08b1b169', '0x89e02445da15cfd1:0x3125dad303f3bf15']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x89e01bceef1cea81:0x9fa7c637e6633699?authuser=-1&hl=en&gl=us,Hotel
169619,Seaside Hotel,"Seaside Hotel, 342 Seaside Ave, Honolulu, HI 96815",0x7c006d8a078d31e1:0xcb9179b40b3c3ea6,,21.2798634,-157.8278286,['Hotel'],2.5,2,,,,,"['0x7c006d7bbed00aa7:0x62af00919ee0efc8', '0x7c006d8a80cb2e1d:0x3d064684c8adde8c', '0x7c006df6a9b95555:0x9c88155b8a0c7fef']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x7c006d8a078d31e1:0xcb9179b40b3c3ea6?authuser=-1&hl=en&gl=us,Hotel
170127,Super 8 Annapolis MD,"Super 8 Annapolis MD, 74 Old Mill Bottom Rd, Annapolis, MD 21401",0x89b7f7f62b7972bb:0xba2684db31e4a07b,"Straightforward budget hotel offering free continental breakfast, WiFi & bus/truck parking.",39.0246888,-76.4708193,"['Motel', 'Hotel', 'Inn', 'Lodge']",2.0,2,,,,,"['0x89b7f7f62b7972bb:0x65984ef00a229f2a', '0x89b7f7f437ae6c53:0x27b17f2c4f427dd0', '0x89b7f64fde728fdb:0x7c237e86aba23369', '0x89b7f6cd2733a507:0xc432672348c331b2']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x89b7f7f62b7972bb:0xba2684db31e4a07b?authuser=-1&hl=en&gl=us,Hotel
170855,Paradise By The Sea,"Paradise By The Sea, 4208 N Ocean Dr, Lauderdale-By-The-Sea, FL 33308",0x88d8fdf7cb1e37a3:0x480652a67156adad,,26.186340899999998,-80.0967111,['Hotel'],3.7,7,,,,,"['0x88d8fdf633e083bf:0xb4d55b1feaa2cd02', '0x88d8fdf59614a5e9:0xa61443432254adad']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x88d8fdf7cb1e37a3:0x480652a67156adad?authuser=-1&hl=en&gl=us,Hotel
171035,Marlboro Inn,"Marlboro Inn, 8496 E Marlboro Rd, Farmville, NC 27828",0x89aebf983d52df75:0xc55eb033540187d,,35.5823861,-77.59234289999999,"['Motel', 'Hotel']",2.3,18,,,,,"['0x89aee83d89b45075:0x461a3e80a62b115', '0x89aec2a733c27141:0x85c4ee5934939e8', '0x89aedd66a5b89891:0x31d4f1e8ac67b1d0', '0x89aee81ec4fe8885:0xb28d6bea80ce04c4', '0x89aee81ed1c608f9:0xec485e2b32ddd941']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x89aebf983d52df75:0xc55eb033540187d?authuser=-1&hl=en&gl=us,Hotel
171151,Aala Loop Inn,"96720 Hawaii, Hilo, Aala Ln, Aala Loop Inn",0x795234ea266d8d95:0x6c7d546b765f01e8,,19.5729079,-155.0699294,['Hotel'],3.5,2,,,,,,https://www.google.com/maps/place//data=!4m2!3m1!1s0x795234ea266d8d95:0x6c7d546b765f01e8?authuser=-1&hl=en&gl=us,Hotel
