,business_id,name,address,city,postal_code,latitude,longitude,stars,review_count,is_open,attributes,categories,hours,state
455,5h-EHY-44kXZGqdTiHpiLg,Hampton Inn & Suites Nashville-Airport,583 Donelson Pike,Nashville,37214,36.1430399,-86.6659633,3.5,52,1,"{'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'"", 'RestaurantsPriceRange2': '2'}","['Hotels', ' Event Planning & Services', ' Hotels & Travel']","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",Tennessee
456,RGtXfVi75B1m8EvX8HVHtg,Holiday Inn Express Harvey-Marrero,2433 Manhattan Blvd,Harvey,70058,29.8781214,-90.0490266,4.0,14,1,"{'RestaurantsPriceRange2': '2', 'WiFi': ""u'free'"", 'BusinessAcceptsCreditCards': 'True', 'ByAppointmentOnly': 'False'}","['Wedding Planning', ' Hotels', ' Venues & Event Spaces', ' Event Planning & Services', ' Hotels & Travel']","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",Luisiana
457,Ea030K8FnL174q_Y-Wr1_w,Orchid Inn at Santa Barbara,420 W Montecito St,Santa Barbara,93101,34.410424,-119.697885,4.5,32,0,"{'WiFi': ""u'free'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2'}","['Bed & Breakfast', ' Hotels', ' Event Planning & Services', ' Hotels & Travel']","{'Monday': '8:30-20:0', 'Tuesday': '8:30-20:0', 'Wednesday': '8:30-20:0', 'Thursday': '8:30-20:0', 'Friday': '8:30-20:0', 'Saturday': '8:30-20:0', 'Sunday': '8:30-20:0'}",California
458,iOvSTM49ffb4umPtCxb7SQ,Econo Lodge Near Reno-Sparks Convention Center,1885 S Virginia St,Reno,89502,39.5063144,-119.804139,1.5,68,1,"{'WiFi': ""u'free'"", 'RestaurantsPriceRange2': '1', 'BusinessAcceptsCreditCards': 'True'}","['Hotels', ' Hotels & Travel', ' Event Planning & Services']","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",Nevada
459,vhKv74jPIBW7rsSr1BBTag,Holiday Inn Express & Suites Tampa/Rocky Point Island,3025 North Rocky Point Drive East,Tampa,33607,27.9692574,-82.5636814,3.0,37,1,"{'RestaurantsPriceRange2': '2', 'WiFi': ""u'free'"", 'BusinessAcceptsCreditCards': 'True', 'ByAppointmentOnly': 'False'}","['Hotels', ' Venues & Event Spaces', ' Hotels & Travel', ' Event Planning & Services']","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",Florida
460,0qIH1NTeG1LN59QGXZZLqw,Comfort Inn & Suites,6000 Crawford Place,Mount Laurel,08054,39.915162,-74.947821,3.5,9,0,"{'WiFi': ""u'free'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2'}","['Hotels', ' Event Planning & Services', ' Hotels & Travel']","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",Nueva Jersey
461,YD4_q5IWogX3OlI3W7QqIA,The Guild,320 11th Ave S,Nashville,37203,36.153035,-86.782916,3.5,10,1,,"['Hotels', ' Hotels & Travel', ' Event Planning & Services']",,Tennessee
462,aKURCB4oyHUrNByKsq3wTA,La Quinta by Wyndham Goodlettsville - Nashville,120 South Cartwright Court,Goodlettsville,37072,36.322301,-86.706128,3.0,43,1,"{'RestaurantsPriceRange2': '2', 'WiFi': ""'free'"", 'DogsAllowed': 'True', 'BusinessAcceptsCreditCards': 'True'}","['Hotels', ' Hotels & Travel', ' Event Planning & Services']","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",Tennessee
463,k9HFcXSsqMPy29Lt_JFaZA,Sea Chest Motel,11780 Gulf Blvd,Treasure Island,33706,27.7753361,-82.7763485,4.0,6,1,"{'WiFi': ""u'free'"", 'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True'}","['Event Planning & Services', ' Hotels', ' Hotels & Travel']","{'Monday': '12:0-0:0', 'Tuesday': '12:0-0:0', 'Wednesday': '12:0-0:0', 'Thursday': '12:0-0:0', 'Friday': '12:0-0:0', 'Saturday': '12:0-0:0', 'Sunday': '12:0-0:0'}",Florida
464,qCpllU0UFrVwhNHq6zIbUw,Quality Inn,750 West Starr Pass Blvd,Tucson,85713,32.207478,-110.981184,1.5,43,1,"{'WiFi': ""u'free'"", 'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True'}","['Hotels & Travel', ' Hotels', ' Event Planning & Services']","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",Arizona
465,-xboORH5n3-8XLqi6yslSg,Sand Glo Villas,19316 Gulf Blvd,Indian Shores,33785,27.8480224,-82.8437138,4.5,6,1,"{'WiFi': ""u'free'"", 'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True'}","['Hotels & Travel', ' Hotels', ' Event Planning & Services']",,Florida
466,Smb_38TIiMKUc9l_ibpo-g,Boise Motel,3302 S Vista Ave,Boise,83705,43.5714971,-116.2122669,1.0,10,1,,"['Hotels', ' Event Planning & Services', ' Hotels & Travel', ' Venues & Event Spaces']","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",Idaho
467,rKVTgmMCy6DtCVvODhDUyQ,Drury Inn & Suites St Louis Creve Coeur,11980 Olive Blvd,Creve Coeur,63141,38.670703,-90.446952,4.0,40,1,"{'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""'free'""}","['Event Planning & Services', ' Hotels', ' Hotels & Travel']","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",Misuri
468,A2_QKfTuztBJ9JEHd__Aaw,The Russell,819 Russell St,Nashville,37206,36.1740869,-86.7565253377,5.0,46,1,"{'WiFi': ""u'free'"", 'BusinessAcceptsCreditCards': 'True'}","['Hostels', ' Hotels', ' Hotels & Travel', ' Bed & Breakfast', ' Event Planning & Services']","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",Tennessee
469,SZ1RbukmZdvHgQ9hfa-gsw,Super 8 by Wyndham Nashville Downtown,2306 Brick Church Pike,Nashville,37207,36.2083148,-86.7784369,1.0,22,1,{'BusinessAcceptsCreditCards': 'True'},"['Hotels', ' Event Planning & Services', ' Hotels & Travel']",,Tennessee
470,FQQ-Dt1oqKzCaG8hhs67CQ,Flat Rate Maids,6946 S Cottontail Run Ave,Tucson,85756,32.126094,-110.901527,3.0,8,1,"{'BusinessAcceptsCreditCards': 'True', 'ByAppointmentOnly': 'False', 'BusinessAcceptsBitcoin': 'False'}","['Home Services', ' Hotels', ' Hotels & Travel', ' Office Cleaning', ' Event Planning & Services', ' Home Cleaning', ' Professional Services', ' Home Organization', ' Vacation Rentals', ' Window Washing']","{'Monday': '9:0-18:0', 'Tuesday': '9:0-18:0', 'Wednesday': '9:0-18:0', 'Thursday': '9:0-18:0', 'Friday': '9:0-18:0', 'Saturday': '10:0-14:0', 'Sunday': '10:0-14:0'}",Arizona
471,4odBnqA6ZhOvY-vFc0A_YQ,Wyndham Garden Clearwater Beach,691 South Gulfview Blvd,Clearwater,33767,27.9659558,-82.8245938,3.0,48,0,"{'WiFi': ""u'free'"", 'RestaurantsPriceRange2': '3', 'BusinessAcceptsCreditCards': 'True'}","['Event Planning & Services', ' Hotels', ' Hotels & Travel']",,Florida
472,UyBgYIqi_dDcMGRDtY4Ylw,Best Western Plus Meridian,1019 S Progress Ave,Meridian,83642,43.5954818,-116.3927154,3.5,29,1,"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'WiFi': ""u'free'""}","['Hotels', ' Event Planning & Services', ' Hotels & Travel']","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",Idaho
473,2KWdqoTYBTpBq-Rlb4sR5w,Montecito Inn,1295 Coast Village Rd,Santa Barbara,93108,34.4212447,-119.640407,3.5,262,1,"{'WiFi': ""u'free'"", 'RestaurantsPriceRange2': '3', 'BusinessAcceptsCreditCards': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'HasTV': 'True', 'BusinessParking': ""{'garage': False, 'validated': False, 'street': False, 'lot': False, 'valet': False}"", 'DogsAllowed': 'False'}","['Hotels & Travel', ' Hotels', ' Event Planning & Services', ' Venues & Event Spaces']","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",California
474,664yuiTKnvZdsMha7Bkk_A,Clarion Inn & Suites Northwest,7001 Corporate Dr,Indianapolis,46278,39.8801765,-86.2648925,2.0,18,1,"{'BusinessAcceptsCreditCards': 'True', 'WiFi': ""'free'"", 'RestaurantsPriceRange2': '2'}","['Hotels', ' Event Planning & Services', ' Hotels & Travel']","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",Indiana
475,QBiNLoutKIgS6lzGks-50A,Bilmar Beach Resort,10650 Gulf Blvd,Treasure Island,33706,27.7674978866,-82.7693894062,3.5,130,1,"{'RestaurantsPriceRange2': '2', 'WiFi': ""u'free'"", 'BusinessAcceptsCreditCards': 'True'}","['Caterers', ' Hotels', ' Resorts', ' Party & Event Planning', ' Venues & Event Spaces', ' Event Planning & Services', ' Hotels & Travel']","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",Florida
476,su6eqhafkXNxBDHDAH5_SQ,Clarion Inn & Suites New Hope-Lambertville,6426 Lower York Rd,New Hope,18938,40.3564238,-74.9840265,2.5,51,1,"{'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'""}","['Hotels & Travel', ' Hotels', ' Event Planning & Services']","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",Pensilvania
477,xeBxsRCaJ6qSwpbNQjU8hw,Red Roof Inn Bordentown - McGuire AFB,"1073 US 206, Bldg A",Bordentown,08505,40.12925,-74.70525,2.5,8,1,{'BusinessAcceptsCreditCards': 'True'},"['Hotels', ' Hotels & Travel', ' Event Planning & Services']","{'Monday': '0:0-23:59', 'Tuesday': '0:0-23:59', 'Wednesday': '0:0-23:59', 'Thursday': '0:0-23:59', 'Friday': '0:0-23:59', 'Saturday': '0:0-23:59', 'Sunday': '0:0-23:59'}",Nueva Jersey
478,8VmEN80jiKElXveZ0xLehw,Courtyard Philadelphia Montgomeryville,544 Dekalb Pike,North Wales,19454,40.232635,-75.241463,2.5,29,1,"{'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'""}","['Venues & Event Spaces', ' Hotels', ' Event Planning & Services', ' Hotels & Travel']","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",Pensilvania
479,8ynnZAfsIHltv72hiM-rlA,DoubleTree Suites by Hilton Hotel Philadelphia West,640 Fountain Rd,Plymouth Meeting,19462,40.1202594085,-75.2822801284,2.5,122,1,"{'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'"", 'OutdoorSeating': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'GoodForKids': 'True', 'Alcohol': ""'full_bar'"", 'RestaurantsPriceRange2': '2', 'RestaurantsDelivery': 'False', 'BikeParking': 'False', 'RestaurantsReservations': 'True', 'HasTV': 'True', 'NoiseLevel': ""u'average'"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsTakeOut': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'DogsAllowed': 'False', 'RestaurantsAttire': ""'casual'"", 'Caters': 'False'}","['Hotels & Travel', ' Hotels', ' Restaurants', ' Event Planning & Services']","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",Pensilvania
480,V48itXiAyU_hqwotNVvIBw,Hampton Inn Nashville/Brentwood-I-65S,5630 Franklin Pike Cir,Brentwood,37027,36.0391661406,-86.784419,3.0,29,1,"{'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'""}","['Hotels & Travel', ' Hotels', ' Event Planning & Services']","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",Tennessee
481,Qq6J6yZ1k7--XUvOySW3fw,Econo Lodge Philadelphia Airport,600 S Governor Printz Blvd,Lester,19029,39.872243,-75.280157,1.5,42,1,"{'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'"", 'RestaurantsPriceRange2': '1'}","['Hotels & Travel', ' Hotels', ' Event Planning & Services']","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",Pensilvania
482,gW6koHYSdPuMv5h5yo6nfg,America's Best Inn Caseyville,2423 Old Country Inn Dr,Caseyville,62203,38.6129508,-90.0487714,1.5,8,1,"{'WiFi': ""u'free'"", 'BusinessAcceptsCreditCards': 'True'}","['Event Planning & Services', ' Hotels', ' Hotels & Travel']","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",Illinois
483,bTNwrkDJ2HSIQo5egSX37g,Days Inn by Wyndham Philadelphia - Roosevelt Boulevard,4200 Roosevelt Blvd,Philadelphia,19124,40.029927,-75.1062366,1.0,24,1,"{'RestaurantsPriceRange2': '1', 'WiFi': ""u'free'"", 'BusinessAcceptsCreditCards': 'True'}","['Event Planning & Services', ' Hotels', ' Hotels & Travel']",,Pensilvania
484,o3hDZ2nv80tApZMNQw2aZA,Ameristar Casino Resort Spa St. Charles,One Ameristar Blvd,St. Charles,63301,38.766902,-90.485339,3.0,200,1,"{'RestaurantsGoodForGroups': 'True', 'RestaurantsAttire': ""'casual'"", 'RestaurantsPriceRange2': '2', 'BYOBCorkage': ""'no'"", 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'"", 'RestaurantsReservations': 'False', 'HasTV': 'True', 'BikeParking': 'True', 'Caters': 'False', 'RestaurantsTakeOut': 'True', 'Alcohol': ""u'full_bar'"", 'GoodForKids': 'False', 'BusinessParking': ""{'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': True}"", 'OutdoorSeating': 'False', 'RestaurantsDelivery': 'False', 'HappyHour': 'True', 'BestNights': ""{'monday': True, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': True}"", 'NoiseLevel': ""u'loud'"", 'Smoking': ""u'yes'"", 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': True, 'video': False, 'karaoke': False}"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}"", 'CoatCheck': 'True', 'GoodForDancing': 'True'}","['Resorts', ' Hotels', ' American (New)', ' Casinos', ' Event Planning & Services', ' Restaurants', ' Nightlife', ' Hotels & Travel', ' Arts & Entertainment']","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",Misuri
485,FXyS4QE06D07KCBF3TnI2g,Hampton Inn St. Louis/Fairview Heights,150 Ludwig Dr,Fairview Heights,62208,38.6006447023,-89.9945122004,2.5,19,1,"{'RestaurantsPriceRange2': '2', 'WiFi': ""u'free'"", 'BusinessAcceptsCreditCards': 'True', 'BusinessAcceptsBitcoin': 'False'}","['Hotels', ' Hotels & Travel', ' Event Planning & Services']","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",Illinois
486,6VvjYT1vRh7czIYM50jIsQ,Cambria Hotel New Orleans Downtown Warehouse District,632 Tchoupitoulas St,New Orleans,70130,29.9467909266,-90.0670760125,4.5,75,1,"{'BusinessAcceptsCreditCards': 'True', 'WiFi': ""'free'"", 'RestaurantsPriceRange2': '3'}","['Hotels & Travel', ' Hotels', ' Venues & Event Spaces', ' Event Planning & Services']","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",Luisiana
487,BjkzDW5uHqWvvKttpLjDKQ,Comfort Inn Plant City - Lakeland,2003 South Frontage Rd,Plant City,33563,28.0348614,-82.1033031,2.5,12,1,"{'WiFi': ""'free'"", 'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True'}","['Hotels', ' Event Planning & Services', ' Hotels & Travel']","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",Florida
488,9NVh6D-EDORwOxQsEmVzqA,Microtel Inn & Suites by Wyndham Nashville,100 Coley Davis Court,Nashville,37221,36.0811933,-86.9531174,2.0,22,0,"{'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'""}","['Hotels', ' Event Planning & Services', ' Hotels & Travel']",,Tennessee
489,jMnSORTxKy4qzFFuhQMYhw,Inn on St. Peter,1005 St Peter,New Orleans,70116,29.9598949,-90.0675616,4.0,80,1,"{'WiFi': ""u'free'"", 'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True'}","['Hotels & Travel', ' Hotels', ' Bed & Breakfast', ' Event Planning & Services']","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",Luisiana
490,l_8s-fRs9vr00JmrRsg79Q,Travelodge by Wyndham Tucson AZ,4910 W Ina Rd,Tucson,85743,32.3387013,-111.0696529,2.0,22,1,"{'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'""}","['Hotels & Travel', ' Hotels', ' Event Planning & Services']",,Arizona
491,uIJ9OGwQRDzgguWZsOQMBg,Sam Hughes Inn,2020 E 7th St,Tucson,85719,32.2263223,-110.9418795,4.5,10,1,"{'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'"", 'RestaurantsPriceRange2': '2'}","['Hotels', ' Hotels & Travel', ' Bed & Breakfast', ' Event Planning & Services']","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",Arizona
492,6gDwEX2rOncUDQC75nu_pA,Holiday Inn Hotel & Suites Tampa N - Busch Gardens Area,11310 N 30th St,Tampa,33612,28.0517735,-82.4269645,3.0,47,1,"{'WiFi': ""u'free'"", 'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'ByAppointmentOnly': 'False'}","['Hotels', ' Venues & Event Spaces', ' Hotels & Travel', ' Resorts', ' Event Planning & Services']","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",Florida
493,MUulT4nQqWBKuq0ZX2UZtg,Hyatt House New Orleans/Downtown,1250 Poydras St,New Orleans,70113,29.9507683,-90.0767572,3.5,76,1,"{'DogsAllowed': 'False', 'WiFi': ""u'free'"", 'BusinessAcceptsCreditCards': 'True', 'BusinessAcceptsBitcoin': 'False', 'WheelchairAccessible': 'True', 'RestaurantsPriceRange2': '2'}","['Hotels & Travel', ' Hotels', ' Venues & Event Spaces', ' Event Planning & Services']","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",Luisiana
494,51-PH6PWSiWdri7Fudv0aA,Tru by Hilton St. Charles St. Louis,333 Camelback Rd,St. Charles,63303,38.764513,-90.4951109,4.0,27,1,"{'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True'}","['Event Planning & Services', ' Hotels', ' Hotels & Travel']","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",Misuri
495,83c0SFVQrsM3SDVniFMF2Q,Days Inn by Wyndham St. Petersburg / Tampa Bay Area,5005 34th St N,Saint Petersburg,33714,27.8179945612,-82.678982335,2.0,33,1,"{'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'""}","['Hotels & Travel', ' Hotels', ' Event Planning & Services']","{'Monday': '0:0-12:0', 'Tuesday': '0:0-12:0', 'Wednesday': '0:0-12:0', 'Thursday': '0:0-12:0', 'Friday': '0:0-12:0', 'Saturday': '0:0-12:0', 'Sunday': '0:0-12:0'}",Florida
496,PwlH3k8FbE2r02fSvFScGw,Extended Stay America - St. Petersburg - Clearwater - Airport,3089 Executive Dr.,Clearwater,33762,27.8954971,-82.6748906,2.5,27,1,"{'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'"", 'DogsAllowed': 'True'}","['Hotels', ' Event Planning & Services', ' Hotels & Travel']","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",Florida
497,FPkkdWJXBDGkcjYITZe9Gw,Pear Tree Inn St Louis Arnold,1201 Drury Ln,Arnold,63010,38.4446217,-90.3776888,4.0,12,1,"{'BusinessAcceptsCreditCards': 'True', 'WiFi': ""'free'"", 'RestaurantsPriceRange2': '2'}","['Hotels', ' Event Planning & Services', ' Hotels & Travel']","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",Misuri
498,RoOAedfyDZTcYsKHmi8chg,Extended Stay America - Philadelphia - Mt. Laurel,500 Diemer Dr.,Mt Laurel,08054,39.9168,-74.9485,2.0,19,1,"{'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""'free'""}","['Event Planning & Services', ' Hotels', ' Hotels & Travel']","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",Nueva Jersey
499,SfRuDF_4MMPhJzih_-peMA,BRANDON CENTER HOTEL,10110 Horace Ave,Tampa,33619,27.9454211,-82.3337864,2.0,5,1,,"['Hotels', ' Event Planning & Services', ' Hotels & Travel']",,Florida
500,_HebsRhoFyakRfcUCsZ61g,Amber Tides Motel,420 Hamden Dr,Clearwater Beach,33767,27.9703043,-82.8284497,4.0,13,0,"{'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'"", 'RestaurantsPriceRange2': '1'}","['Event Planning & Services', ' Hotels', ' Hotels & Travel']",,Florida
501,Ptt_lN7N2JWa2vlacR0r9A,Red Roof PLUS+ Nashville North - Goodlettsville,110 Northgate Dr,Goodlettsville,37072,36.3230753061,-86.7022073469,2.0,29,1,"{'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'"", 'RestaurantsPriceRange2': '2', 'DogsAllowed': 'True', 'BusinessAcceptsBitcoin': 'False'}","['Hotels', ' Event Planning & Services', ' Hotels & Travel']","{'Monday': '0:0-23:59', 'Tuesday': '0:0-23:59', 'Wednesday': '0:0-23:59', 'Thursday': '0:0-23:59', 'Friday': '0:0-23:59', 'Saturday': '0:0-23:59', 'Sunday': '0:0-23:59'}",Tennessee
